date,value_mill_m3
2018-09-07,84.93161
2018-09-08,88.3893
2018-09-09,92.12325
2018-09-10,95.7858
2018-09-11,99.35811
2018-09-12,102.3275
2018-09-13,104.4604
2018-09-14,106.0359
2018-09-15,107.2807
2018-09-16,108.2499
2018-09-17,109.0279
2018-09-18,109.2387
2018-09-19,110.0654
2018-09-20,111.1578
2018-09-21,113.5112
2018-09-22,118.5909
2018-09-23,121.5959
2018-09-24,123.703
2018-09-25,125.0731
2018-09-26,126.1721
2018-09-27,126.9679
2018-09-28,127.6136
2018-09-29,128.0376
2018-09-30,128.468
2018-10-01,128.8204
2018-10-02,129.1466
2018-10-03,129.4402
2018-10-04,129.6454
2018-10-05,129.874
2018-10-06,130.0434
2018-10-07,130.2
2018-10-08,130.3859
2018-10-09,130.5587
2018-10-10,130.761
2018-10-11,130.9501
2018-10-12,131.0348
2018-10-13,131.2664
2018-10-14,131.6579
2018-10-15,131.9382
2018-10-16,132.1568
2018-10-17,132.3884
2018-10-18,132.6362
2018-10-19,132.757
2018-10-20,132.9234
2018-10-21,133.0505
2018-10-22,133.1875
2018-10-23,133.5006
2018-10-24,133.5397
2018-10-25,134.0289
2018-10-26,134.029
2018-10-27,133.7453
2018-10-28,134.0305
2018-10-29,134.347
2018-10-30,134.6617
2018-10-31,134.7757
2018-11-01,134.1823
2018-11-02,134.0876
2018-11-03,134.7791
2018-11-04,135.927
2018-11-05,136.5141
2018-11-06,136.3674
2018-11-07,135.702
2018-11-08,135.614
2018-11-09,136.612
2018-11-10,138.0862
2018-11-11,141.7765
2018-11-12,146.8123
2018-11-13,151.1777
2018-11-14,154.9822
2018-11-15,157.6897
2018-11-16,159.5335
2018-11-17,161.085
2018-11-18,162.1107
2018-11-19,162.7877
2018-11-20,162.2213
2018-11-21,161.2891
2018-11-22,159.9928
2018-11-23,158.6422
2018-11-24,157.1862
2018-11-25,155.6739
2018-11-26,154.1815
2018-11-27,152.6225
2018-11-28,150.9689
2018-11-29,150.2481
2018-11-30,150.6036
2018-12-01,151.1222
2018-12-02,151.7223
2018-12-03,153.4379
2018-12-04,154.9936
2018-12-05,155.0522
2018-12-06,154.6055
2018-12-07,153.9695
2018-12-08,154.0739
2018-12-09,154.5271
2018-12-10,154.5468
2018-12-11,153.5162
2018-12-12,152.1593
2018-12-13,150.7667
2018-12-14,149.2958
2018-12-15,147.7661
2018-12-16,146.6051
2018-12-17,145.2451
2018-12-18,143.7187
2018-12-19,142.5185
2018-12-20,141.3053
2018-12-21,140.2354
2018-12-22,139.2374
2018-12-23,138.0193
2018-12-24,136.8028
2018-12-25,136.263
2018-12-26,136.4357
2018-12-27,136.6381
2018-12-28,136.5469
2018-12-29,136.0641
2018-12-30,136.2467
2018-12-31,136.5117
2019-01-01,136.9415
2019-01-02,136.8925
2019-01-03,135.7477
2019-01-04,134.5312
2019-01-05,133.5495
2019-01-06,132.6853
2019-01-07,131.7393
2019-01-08,130.7968
2019-01-09,129.8054
2019-01-10,128.6018
2019-01-11,127.4897
2019-01-12,126.5732
2019-01-13,125.7188
2019-01-14,124.8452
2019-01-15,123.7872
2019-01-16,122.7597
2019-01-17,121.6154
2019-01-18,120.1533
2019-01-19,118.6817
2019-01-20,117.3753
2019-01-21,115.9262
2019-01-22,114.4027
2019-01-23,112.8207
2019-01-24,111.1708
2019-01-25,109.524
2019-01-26,108.1365
2019-01-27,106.8561
2019-01-28,105.4622
2019-01-29,103.8932
2019-01-30,102.3048
2019-01-31,100.7779
2019-02-01,99.44562
2019-02-02,97.90262
2019-02-03,96.36926
2019-02-04,94.81654
2019-02-05,93.33531
2019-02-06,91.84389
2019-02-07,90.39571
2019-02-08,88.91026
2019-02-09,87.82178
2019-02-10,87.42188
2019-02-11,87.30703
2019-02-12,86.08834
2019-02-13,85.35654
2019-02-14,84.27112
2019-02-15,82.95629
2019-02-16,81.79646
2019-02-17,80.6274
2019-02-18,79.47698
2019-02-19,78.46896
2019-02-20,77.63177
2019-02-21,76.69218
2019-02-22,75.66269
2019-02-23,74.5741
2019-02-24,73.59112
2019-02-25,72.64224
2019-02-26,71.91042
2019-02-27,71.38631
2019-02-28,70.9521
2019-03-01,70.36292
2019-03-02,70.17067
2019-03-03,70.76607
2019-03-04,71.05127
2019-03-05,70.33501
2019-03-06,69.46366
2019-03-07,68.66363
2019-03-08,68.60162
2019-03-09,69.06364
2019-03-10,69.5443
2019-03-11,69.58764
2019-03-12,68.53651
2019-03-13,67.81699
2019-03-14,66.90839
2019-03-15,65.80441
2019-03-16,65.35168
2019-03-17,65.90366
2019-03-18,65.89433
2019-03-19,64.83073
2019-03-20,63.61436
2019-03-21,62.71959
2019-03-22,62.15676
2019-03-23,62.24424
2019-03-24,63.02879
2019-03-25,63.35256
2019-03-26,62.72253
2019-03-27,61.97882
2019-03-28,61.26725
2019-03-29,61.62886
2019-03-30,63.38577
2019-03-31,65.35477
2019-04-01,66.82155
2019-04-02,68.0
2019-04-03,68.53338
2019-04-04,68.04038
2019-04-05,67.43867
2019-04-06,67.51929
2019-04-07,68.54576
2019-04-08,69.58771
2019-04-09,70.10554
2019-04-10,69.53496
2019-04-11,68.75356
2019-04-12,67.81393
2019-04-13,66.87424
2019-04-14,66.09904
2019-04-15,65.31136
2019-04-16,64.46173
2019-04-17,63.54887
2019-04-18,62.70213
2019-04-19,62.71669
2019-04-20,63.65939
2019-04-21,65.0199
2019-04-22,66.79675
2019-04-23,68.90237
2019-04-24,71.30257
2019-04-25,73.96324
2019-04-26,77.06429
2019-04-27,80.87238
2019-04-28,87.26363
2019-04-29,93.15118
2019-04-30,97.63029
2019-05-01,101.0664
2019-05-02,103.8219
2019-05-03,105.8868
2019-05-04,107.4363
2019-05-05,108.5806
2019-05-06,109.1187
2019-05-07,108.3213
2019-05-08,107.3164
2019-05-09,106.4768
2019-05-10,106.5547
2019-05-11,108.0522
2019-05-12,109.5596
2019-05-13,110.6294
2019-05-14,111.55
2019-05-15,112.2696
2019-05-16,112.8693
2019-05-17,113.4043
2019-05-18,113.9197
2019-05-19,114.4384
2019-05-20,114.8857
2019-05-21,115.3233
2019-05-22,117.5763
2019-05-23,120.6007
2019-05-24,123.0158
2019-05-25,124.9595
2019-05-26,126.3416
2019-05-27,127.3821
2019-05-28,128.1354
2019-05-29,128.5887
2019-05-30,129.1727
2019-05-31,129.6487
2019-06-01,130.0435
2019-06-02,130.4088
2019-06-03,131.0936
2019-06-04,131.5926
2019-06-05,132.1372
2019-06-06,132.8418
2019-06-07,133.8757
2019-06-08,134.8475
2019-06-09,136.2402
2019-06-10,137.5872
2019-06-11,138.6765
2019-06-12,140.3594
2019-06-13,142.5413
2019-06-14,144.7754
2019-06-15,146.8334
2019-06-16,148.3663
2019-06-17,149.5731
2019-06-18,150.4732
2019-06-19,151.2754
2019-06-20,152.0517
2019-06-21,152.7041
2019-06-22,153.1737
2019-06-23,153.5422
2019-06-24,153.8358
2019-06-25,154.1555
2019-06-26,154.5402
2019-06-27,154.7784
2019-06-28,154.9608
2019-06-29,155.0587
2019-06-30,155.2056
2019-07-01,155.2219
2019-07-02,155.0425
2019-07-03,154.9218
2019-07-04,154.8468
2019-07-05,154.8078
2019-07-06,154.9382
2019-07-07,155.1534
2019-07-08,155.248
2019-07-09,155.2774
2019-07-10,155.3328
2019-07-11,155.4337
2019-07-12,155.4337
2019-07-13,155.4696
2019-07-14,155.5512
2019-07-15,155.5642
2019-07-16,155.45
2019-07-17,155.4337
2019-07-18,155.4337
2019-07-19,155.7241
2019-07-20,156.013
2019-07-21,157.1828
2019-07-22,158.6933
2019-07-23,160.0677
2019-07-24,161.085
2019-07-25,161.9287
2019-07-26,162.5342
2019-07-27,162.9969
2019-07-28,163.5004
2019-07-29,165.5757
2019-07-30,167.3345
2019-07-31,168.7635
2019-08-01,170.0461
2019-08-02,171.0904
2019-08-03,171.8729
2019-08-04,172.4887
2019-08-05,172.9276
2019-08-06,173.2917
2019-08-07,173.6115
2019-08-08,173.8495
2019-08-09,174.0061
2019-08-10,174.6422
2019-08-11,176.5815
2019-08-12,178.8234
2019-08-13,180.8647
2019-08-14,182.086
2019-08-15,183.0182
2019-08-16,183.7428
2019-08-17,184.7056
2019-08-18,186.3387
2019-08-19,188.5108
2019-08-20,190.5019
2019-08-21,191.9658
2019-08-22,193.2165
2019-08-23,195.0298
2019-08-24,196.3818
2019-08-25,197.3601
2019-08-26,198.1183
2019-08-27,198.6738
2019-08-28,199.135
2019-08-29,200.1516
2019-08-30,200.8957
2019-08-31,201.5387
2019-09-01,202.0558
2019-09-02,202.4261
2019-09-03,202.7021
2019-09-04,203.1807
2019-09-05,204.0785
2019-09-06,204.3615
2019-09-07,204.5607
2019-09-08,205.1546
2019-09-09,205.3642
2019-09-10,205.1371
2019-09-11,206.0736
2019-09-12,207.3558
2019-09-13,208.3235
2019-09-14,208.9943
2019-09-15,210.4093
2019-09-16,211.6286
2019-09-17,212.2819
2019-09-18,211.8068
2019-09-19,211.0347
2019-09-20,210.1683
2019-09-21,209.9588
2019-09-22,210.259
2019-09-23,210.5143
2019-09-24,210.7691
2019-09-25,211.0139
2019-09-26,211.2197
2019-09-27,212.6033
2019-09-28,214.7939
2019-09-29,217.4212
2019-09-30,219.252
2019-10-01,220.4748
2019-10-02,221.4145
2019-10-03,221.8268
2019-10-04,221.4564
2019-10-05,220.8345
2019-10-06,220.6984
2019-10-07,220.8101
2019-10-08,220.0276
2019-10-09,219.4895
2019-10-10,219.4128
2019-10-11,219.7935
2019-10-12,221.0861
2019-10-13,222.5771
2019-10-14,223.9857
2019-10-15,225.1193
2019-10-16,228.036
2019-10-17,230.07
2019-10-18,232.3374
2019-10-19,235.645
2019-10-20,239.2935
2019-10-21,241.586
2019-10-22,242.1778
2019-10-23,242.2927
2019-10-24,242.0201
2019-10-25,242.0881
2019-10-26,242.1993
2019-10-27,241.977
2019-10-28,241.4712
2019-10-29,240.9043
2019-10-30,240.1689
2019-10-31,239.0818
2019-11-01,237.9805
2019-11-02,236.9869
2019-11-03,236.0075
2019-11-04,234.7947
2019-11-05,233.3921
2019-11-06,231.8853
2019-11-07,230.3642
2019-11-08,228.8216
2019-11-09,227.2503
2019-11-10,225.8152
2019-11-11,224.4521
2019-11-12,223.1678
2019-11-13,222.0101
2019-11-14,220.7018
2019-11-15,219.4686
2019-11-16,218.8643
2019-11-17,219.0074
2019-11-18,219.3253
2019-11-19,219.839
2019-11-20,220.1673
2019-11-21,220.5377
2019-11-22,221.2433
2019-11-23,222.8
2019-11-24,224.7211
2019-11-25,226.1812
2019-11-26,227.279
2019-11-27,228.244
2019-11-28,229.044
2019-11-29,229.3957
2019-11-30,228.4162
2019-12-01,227.2432
2019-12-02,226.0412
2019-12-03,224.7248
2019-12-04,223.4655
2019-12-05,222.2361
2019-12-06,221.3481
2019-12-07,220.5027
2019-12-08,219.7377
2019-12-09,219.0354
2019-12-10,217.9907
2019-12-11,217.9348
2019-12-12,219.2695
2019-12-13,220.4363
2019-12-14,221.6347
2019-12-15,222.6153
2019-12-16,223.4118
2019-12-17,224.0897
2019-12-18,224.5848
2019-12-19,225.069
2019-12-20,225.7148
2019-12-21,226.5076
2019-12-22,227.3221
2019-12-23,228.2727
2019-12-24,228.8109
2019-12-25,228.0611
2019-12-26,227.1176
2019-12-27,226.0089
2019-12-28,224.8718
2019-12-29,223.9103
2019-12-30,223.9892
2019-12-31,225.9624
2020-01-01,227.2002
2020-01-02,227.4191
2020-01-03,227.5947
2020-01-04,227.7598
2020-01-05,227.3831
2020-01-06,226.836
2020-01-07,226.2529
2020-01-08,226.3247
2020-01-09,226.7123
2020-01-10,226.5328
2020-01-11,225.9587
2020-01-12,227.5535
2020-01-13,228.9096
2020-01-14,229.2486
2020-01-15,229.6359
2020-01-16,229.3849
2020-01-17,229.4171
2020-01-18,230.8629
2020-01-19,231.6218
2020-01-20,231.4566
2020-01-21,231.3114
2020-01-22,231.1824
2020-01-23,230.6584
2020-01-24,229.9588
2020-01-25,229.2127
2020-01-26,228.5381
2020-01-27,227.8818
2020-01-28,227.5122
2020-01-29,227.114
2020-01-30,226.4754
2020-01-31,225.9696
2020-02-01,225.2843
2020-02-02,224.7283
2020-02-03,223.8888
2020-02-04,222.7695
2020-02-05,221.6766
2020-02-06,220.604
2020-02-07,219.266
2020-02-08,217.9383
2020-02-09,217.678
2020-02-10,219.1734
2020-02-11,219.9577
2020-02-12,219.4546
2020-02-13,218.5183
2020-02-14,217.2954
2020-02-15,216.2194
2020-02-16,217.6116
2020-02-17,221.0045
2020-02-18,223.3293
2020-02-19,224.0
2020-02-20,223.8636
2020-02-21,223.6199
2020-02-22,224.0933
2020-02-23,225.374
2020-02-24,225.5067
2020-02-25,225.1049
2020-02-26,224.4019
2020-02-27,223.548
2020-02-28,222.5764
2020-02-29,221.5857
2020-03-01,220.9307
2020-03-02,219.9699
2020-03-03,218.9516
2020-03-04,217.9453
2020-03-05,216.712
2020-03-06,215.4124
2020-03-07,214.0568
2020-03-08,213.3719
2020-03-09,213.1798
2020-03-10,212.5404
2020-03-11,211.7893
2020-03-12,210.9054
2020-03-13,209.8573
2020-03-14,208.589
2020-03-15,207.7069
2020-03-16,207.2806
2020-03-17,206.4998
2020-03-18,205.7276
2020-03-19,204.683
2020-03-20,203.5161
2020-03-21,202.2933
2020-03-22,201.1246
2020-03-23,199.8983
2020-03-24,198.548
2020-03-25,197.133
2020-03-26,195.7914
2020-03-27,194.4603
2020-03-28,193.3459
2020-03-29,192.385
2020-03-30,191.3508
2020-03-31,189.9953
2020-04-01,188.7482
2020-04-02,187.5837
2020-04-03,186.3897
2020-04-04,184.9778
2020-04-05,183.6067
2020-04-06,182.3446
2020-04-07,181.2696
2020-04-08,180.1672
2020-04-09,179.2554
2020-04-10,178.3302
2020-04-11,177.3708
2020-04-12,176.7313
2020-04-13,176.6087
2020-04-14,175.9758
2020-04-15,175.3464
2020-04-16,175.3871
2020-04-17,175.4416
2020-04-18,175.2852
2020-04-19,175.2376
2020-04-20,175.445
2020-04-21,175.8567
2020-04-22,176.5644
2020-04-23,177.6532
2020-04-24,178.7009
2020-04-25,179.5039
2020-04-26,180.0549
2020-04-27,180.5925
2020-04-28,181.0995
2020-04-29,181.348
2020-04-30,181.2049
2020-05-01,180.943
2020-05-02,180.4292
2020-05-03,179.9392
2020-05-04,179.5922
2020-05-05,179.1772
2020-05-06,178.7894
2020-05-07,178.6602
2020-05-08,178.5478
2020-05-09,178.5989
2020-05-10,178.9187
2020-05-11,179.3847
2020-05-12,179.3507
2020-05-13,179.1671
2020-05-14,178.5547
2020-05-15,177.9185
2020-05-16,177.2755
2020-05-17,176.6631
2020-05-18,175.9793
2020-05-19,175.1797
2020-05-20,174.5436
2020-05-21,174.2137
2020-05-22,174.6083
2020-05-23,177.7279
2020-05-24,181.5621
2020-05-25,185.0118
2020-05-26,187.9698
2020-05-27,190.5194
2020-05-28,192.6261
2020-05-29,194.4149
2020-05-30,195.9382
2020-05-31,197.2903
2020-06-01,198.5934
2020-06-02,199.7813
2020-06-03,200.8573
2020-06-04,202.0243
2020-06-05,204.2778
2020-06-06,208.327
2020-06-07,211.2094
2020-06-08,213.7912
2020-06-09,215.7268
2020-06-10,217.1068
2020-06-11,218.1759
2020-06-12,218.9445
2020-06-13,219.6154
2020-06-14,220.2303
2020-06-15,220.7473
2020-06-16,221.1699
2020-06-17,221.5298
2020-06-18,221.8304
2020-06-19,222.0678
2020-06-20,222.386
2020-06-21,222.9059
2020-06-22,223.6664
2020-06-23,224.2367
2020-06-24,224.7821
2020-06-25,225.1731
2020-06-26,225.4923
2020-06-27,225.7149
2020-06-28,226.0808
2020-06-29,226.3569
2020-06-30,226.8952
2020-07-01,227.4871
2020-07-02,227.8747
2020-07-03,228.0432
2020-07-04,228.4307
2020-07-05,228.9148
2020-07-06,229.6539
2020-07-07,229.9661
2020-07-08,230.278
2020-07-09,230.5471
2020-07-10,230.8772
2020-07-11,231.2397
2020-07-12,231.3829
2020-07-13,231.5553
2020-07-14,231.8173
2020-07-15,232.628
2020-07-16,233.1985
2020-07-17,233.5965
2020-07-18,234.0019
2020-07-19,234.6799
2020-07-20,235.3689
2020-07-21,235.8029
2020-07-22,236.0936
2020-07-23,236.2908
2020-07-24,236.5278
2020-07-25,236.7212
2020-07-26,237.177
2020-07-27,238.4218
2020-07-28,241.0658
2020-07-29,245.2847
2020-07-30,248.8434
2020-07-31,249.9808
2020-08-01,250.0274
2020-08-02,249.7906
2020-08-03,249.1019
2020-08-04,248.1476
2020-08-05,247.2433
2020-08-06,246.3322
2020-08-07,245.2381
2020-08-08,244.8183
2020-08-09,245.0588
2020-08-10,245.2596
2020-08-11,245.3814
2020-08-12,245.4856
2020-08-13,245.6184
2020-08-14,245.6795
2020-08-15,245.6795
2020-08-16,245.6723
2020-08-17,245.2776
2020-08-18,243.7204
2020-08-19,242.0559
2020-08-20,241.1878
2020-08-21,241.3385
2020-08-22,241.7762
2020-08-23,242.0307
2020-08-24,242.0773
2020-08-25,242.1599
2020-08-26,242.2353
2020-08-27,242.2353
2020-08-28,242.325
2020-08-29,242.4077
2020-08-30,242.4077
2020-08-31,242.4077
2020-09-01,241.7115
2020-09-02,240.3053
2020-09-03,239.0926
2020-09-04,237.88
2020-09-05,236.6676
2020-09-06,235.5016
2020-09-07,234.124
2020-09-08,232.7967
2020-09-09,232.2549
2020-09-10,232.4198
2020-09-11,232.4305
2020-09-12,232.6819
2020-09-13,232.8325
2020-09-14,232.9543
2020-09-15,233.1087
2020-09-16,233.1231
2020-09-17,232.5562
2020-09-18,231.0244
2020-09-19,229.4817
2020-09-20,228.0181
2020-09-21,227.7634
2020-09-22,227.6879
2020-09-23,227.7346
2020-09-24,229.5247
2020-09-25,232.054
2020-09-26,233.8225
2020-09-27,233.9732
2020-09-28,233.0513
2020-09-29,230.6297
2020-09-30,227.584
2020-10-01,226.68
2020-10-02,227.3831
2020-10-03,229.8153
2020-10-04,234.4146
2020-10-05,243.1465
2020-10-06,247.7708
2020-10-07,249.6077
2020-10-08,250.3646
2020-10-09,250.587
2020-10-10,250.4688
2020-10-11,250.1027
2020-10-12,249.4282
2020-10-13,248.6714
2020-10-14,247.9358
2020-10-15,247.0102
2020-10-16,245.83
2020-10-17,244.535
2020-10-18,243.5303
2020-10-19,242.246
2020-10-20,241.1591
2020-10-21,240.3627
2020-10-22,240.5958
2020-10-23,240.9975
2020-10-24,240.9007
2020-10-25,241.9806
2020-10-26,243.986
2020-10-27,245.6793
2020-10-28,247.8354
2020-10-29,249.7009
2020-10-30,250.4973
2020-10-31,250.6944
2020-11-01,250.9547
2020-11-02,252.5261
2020-11-03,253.8264
2020-11-04,254.2284
2020-11-05,254.2284
2020-11-06,254.0131
2020-11-07,253.4068
2020-11-08,252.6947
2020-11-09,251.9878
2020-11-10,251.1215
2020-11-11,250.1134
2020-11-12,249.0804
2020-11-13,248.1368
2020-11-14,247.6489
2020-11-15,248.1116
2020-11-16,251.656
2020-11-17,253.7512
2020-11-18,254.0776
2020-11-19,254.3539
2020-11-20,254.1243
2020-11-21,253.9161
2020-11-22,254.0507
2020-11-23,253.9826
2020-11-24,253.4965
2020-11-25,253.3888
2020-11-26,253.3135
2020-11-27,252.8149
2020-11-28,252.1332
2020-11-29,251.3583
2020-11-30,250.4398
2020-12-01,249.4068
2020-12-02,248.3663
2020-12-03,247.6344
2020-12-04,246.9886
2020-12-05,245.8838
2020-12-06,244.8184
2020-12-07,244.1474
2020-12-08,244.7717
2020-12-09,246.1635
2020-12-10,246.0561
2020-12-11,245.5251
2020-12-12,244.9475
2020-12-13,243.986
2020-12-14,243.2289
2020-12-15,243.0711
2020-12-16,242.6299
2020-12-17,242.6406
2020-12-18,243.3689
2020-12-19,245.439
2020-12-20,249.1627
2020-12-21,252.596
2020-12-22,254.5082
2020-12-23,255.2759
2020-12-24,255.1539
2020-12-25,254.5252
2020-12-26,253.6615
2020-12-27,253.1558
2020-12-28,252.9977
2020-12-29,252.5673
2020-12-30,252.0147
2020-12-31,251.1933
2021-01-01,250.2139
2021-01-02,249.0839
2021-01-03,247.864
2021-01-04,246.7017
2021-01-05,245.3923
2021-01-06,244.0147
2021-01-07,242.6299
2021-01-08,241.299
2021-01-09,239.9178
2021-01-10,238.3249
2021-01-11,236.8648
2021-01-12,235.3796
2021-01-13,233.8549
2021-01-14,232.2693
2021-01-15,230.6727
2021-01-16,229.044
2021-01-17,227.4333
2021-01-18,225.8547
2021-01-19,224.3265
2021-01-20,222.9023
2021-01-21,221.9525
2021-01-22,222.1172
2021-01-23,222.2837
2021-01-24,221.0687
2021-01-25,219.5734
2021-01-26,218.0501
2021-01-27,216.5059
2021-01-28,214.9477
2021-01-29,213.3719
2021-01-30,211.7823
2021-01-31,210.1717
2021-02-01,208.582
2021-02-02,206.9715
2021-02-03,205.3713
2021-02-04,203.7188
2021-02-05,202.0942
2021-02-06,200.4241
2021-02-07,198.8624
2021-02-08,197.2588
2021-02-09,195.5958
2021-02-10,193.9258
2021-02-11,192.2417
2021-02-12,190.5718
2021-02-13,188.8983
2021-02-14,187.2299
2021-02-15,185.6616
2021-02-16,184.066
2021-02-17,182.5827
2021-02-18,181.0688
2021-02-19,179.6263
2021-02-20,178.16
2021-02-21,177.0136
2021-02-22,175.6186
2021-02-23,174.3191
2021-02-24,173.3972
2021-02-25,173.2713
2021-02-26,173.5366
2021-02-27,174.217
2021-02-28,175.2478
2021-03-01,175.9043
2021-03-02,175.207
2021-03-03,174.149
2021-03-04,173.0502
2021-03-05,172.1791
2021-03-06,171.1721
2021-03-07,170.3013
2021-03-08,168.9438
2021-03-09,167.5285
2021-03-10,166.1302
2021-03-11,165.1947
2021-03-12,164.1026
2021-03-13,162.8642
2021-03-14,161.5545
2021-03-15,160.2481
2021-03-16,158.7919
2021-03-17,157.3869
2021-03-18,155.9311
2021-03-19,154.4913
2021-03-20,153.0335
2021-03-21,152.0256
2021-03-22,150.783
2021-03-23,149.3024
2021-03-24,147.8607
2021-03-25,146.4845
2021-03-26,145.1668
2021-03-27,145.1342
2021-03-28,146.0181
2021-03-29,146.8399
2021-03-30,148.8392
2021-03-31,153.1867
2021-04-01,157.4059
2021-04-02,160.6155
2021-04-03,163.1057
2021-04-04,165.0314
2021-04-05,166.6814
2021-04-06,168.015
2021-04-07,168.4097
2021-04-08,167.702
2021-04-09,167.2121
2021-04-10,166.2051
2021-04-11,165.011
2021-04-12,163.8542
2021-04-13,162.6465
2021-04-14,161.3265
2021-04-15,159.9793
2021-04-16,158.6559
2021-04-17,157.3087
2021-04-18,156.0527
2021-04-19,154.9055
2021-04-20,154.0151
2021-04-21,153.4347
2021-04-22,153.0302
2021-04-23,152.4627
2021-04-24,151.8005
2021-04-25,151.2461
2021-04-26,150.4112
2021-04-27,149.5796
2021-04-28,148.5816
2021-04-29,147.5868
2021-04-30,146.5236
2021-05-01,145.5713
2021-05-02,144.6059
2021-05-03,143.6861
2021-05-04,143.1968
2021-05-05,143.4316
2021-05-06,143.7415
2021-05-07,142.9425
2021-05-08,141.9379
2021-05-09,142.0684
2021-05-10,143.7904
2021-05-11,145.3886
2021-05-12,146.2952
2021-05-13,147.2704
2021-05-14,148.6794
2021-05-15,151.9865
2021-05-16,156.414
2021-05-17,160.3365
2021-05-18,162.7145
2021-05-19,163.565
2021-05-20,164.6946
2021-05-21,166.45
2021-05-22,168.2191
2021-05-23,170.5938
2021-05-24,172.8392
2021-05-25,175.6833
2021-05-26,178.6431
2021-05-27,180.8
2021-05-28,181.2799
2021-05-29,181.8989
2021-05-30,182.9604
2021-05-31,183.804
2021-06-01,184.4334
2021-06-02,184.9438
2021-06-03,185.4303
2021-06-04,185.7807
2021-06-05,186.0732
2021-06-06,186.3626
2021-06-07,186.0699
2021-06-08,184.5627
2021-06-09,183.7395
2021-06-10,182.9501
2021-06-11,182.0893
2021-06-12,182.0792
2021-06-13,181.8242
2021-06-14,181.9806
2021-06-15,182.1439
2021-06-16,180.9157
2021-06-17,179.4562
2021-06-18,178.092
2021-06-19,177.3709
2021-06-20,177.5136
2021-06-21,177.5953
2021-06-22,176.3297
2021-06-23,174.8804
2021-06-24,173.2951
2021-06-25,172.4683
2021-06-26,172.6318
2021-06-27,172.7169
2021-06-28,172.3663
2021-06-29,170.8999
2021-06-30,169.6106
2021-07-01,168.0286
2021-07-02,167.2835
2021-07-03,167.3516
2021-07-04,167.508
2021-07-05,167.8381
2021-07-06,168.1748
2021-07-07,168.75
2021-07-08,170.1788
2021-07-09,171.8525
2021-07-10,173.0127
2021-07-11,173.8939
2021-07-12,174.4687
2021-07-13,174.894
2021-07-14,175.1866
2021-07-15,175.0947
2021-07-16,174.0265
2021-07-17,173.7034
2021-07-18,173.7238
2021-07-19,173.683
2021-07-20,173.6184
2021-07-21,173.5401
2021-07-22,173.5469
2021-07-23,173.5265
2021-07-24,173.506
2021-07-25,173.414
2021-07-26,173.3936
2021-07-27,174.6048
2021-07-28,175.6832
2021-07-29,176.5236
2021-07-30,177.8539
2021-07-31,178.9289
2021-08-01,179.7249
2021-08-02,180.4122
2021-08-03,180.9599
2021-08-04,181.3581
2021-08-05,181.6471
2021-08-06,181.8956
2021-08-07,182.3446
2021-08-08,182.7733
2021-08-09,183.1508
2021-08-10,182.9399
2021-08-11,181.6063
2021-08-12,180.2353
2021-08-13,178.9459
2021-08-14,178.5546
2021-08-15,178.8676
2021-08-16,178.7622
2021-08-17,177.7144
2021-08-18,176.4556
2021-08-19,175.0641
2021-08-20,173.4822
2021-08-21,171.8899
2021-08-22,171.5499
2021-08-23,171.5737
2021-08-24,171.5737
2021-08-25,171.1891
2021-08-26,169.563
2021-08-27,167.7156
2021-08-28,166.6812
2021-08-29,166.6744
2021-08-30,166.12
2021-08-31,164.3815
2021-09-01,162.6431
2021-09-02,160.7924
2021-09-03,158.9518
2021-09-04,157.125
2021-09-05,156.1655
2021-09-06,155.623
2021-09-07,153.9173
2021-09-08,152.1333
2021-09-09,150.3623
2021-09-10,149.7165
2021-09-11,149.6414
2021-09-12,149.6806
2021-09-13,148.8588
2021-09-14,147.1302
2021-09-15,145.4343
2021-09-16,143.934
2021-09-17,142.2087
2021-09-18,140.5746
2021-09-19,139.3255
2021-09-20,138.0047
2021-09-21,136.3576
2021-09-22,134.8345
2021-09-23,134.0909
2021-09-24,133.879
2021-09-25,133.8302
2021-09-26,133.7257
2021-09-27,134.0159
2021-09-28,135.7183
2021-09-29,136.8827
2021-09-30,138.0732
2021-10-01,140.1376
2021-10-02,143.0403
2021-10-03,147.0715
2021-10-04,152.0257
2021-10-05,155.7871
2021-10-06,159.0573
2021-10-07,161.4762
2021-10-08,163.1364
2021-10-09,164.4632
2021-10-10,165.4839
2021-10-11,166.3141
2021-10-12,166.4398
2021-10-13,165.2185
2021-10-14,164.0719
2021-10-15,163.1602
2021-10-16,161.9185
2021-10-17,160.3841
2021-10-18,158.8327
2021-10-19,157.4584
2021-10-20,157.0808
2021-10-21,157.5843
2021-10-22,157.9585
2021-10-23,157.8768
2021-10-24,156.8835
2021-10-25,156.0259
2021-10-26,155.0522
2021-10-27,154.1716
2021-10-28,153.9434
2021-10-29,154.3673
2021-10-30,154.9968
2021-10-31,157.0485
2021-11-01,160.6223
2021-11-02,166.001
2021-11-03,170.3522
2021-11-04,173.2576
2021-11-05,175.2274
2021-11-06,176.6563
2021-11-07,177.9219
2021-11-08,178.6194
2021-11-09,178.4015
2021-11-10,178.5955
2021-11-11,178.5648
2021-11-12,178.5887
2021-11-13,179.48
2021-11-14,180.4496
2021-11-15,180.9838
2021-11-16,180.9056
2021-11-17,180.3985
2021-11-18,180.4156
2021-11-19,181.1097
2021-11-20,181.654
2021-11-21,182.263
2021-11-22,182.3343
2021-11-23,181.4533
