iso_year,iso_week,fyllingsgrad,kapasitet_TWh,fylling_TWh
2007,36,0.94818217,34.04359,32.279526
2007,37,0.94995165,34.04359,32.339764
2007,38,0.95229894,34.04359,32.419674
2007,39,0.95696056,34.04359,32.578373
2007,40,0.94085354,34.04359,32.030033
2007,41,0.9245205,34.04359,31.473995
2007,42,0.916033,34.04359,31.185053
2007,43,0.9053571,34.04359,30.821608
2007,44,0.92607,34.04359,31.526747
2007,45,0.9195776,34.04359,31.305723
2007,46,0.89270526,34.04359,30.390892
2007,47,0.87070864,34.04359,29.642048
2007,48,0.8483181,34.04359,28.879793
2007,49,0.843174,34.04359,28.70467
2007,50,0.81397974,34.04359,27.710793
2007,51,0.78327984,34.04359,26.665659
2007,52,0.77548826,34.04359,26.400404
2008,1,0.7508906,34.04359,25.563011
2008,2,0.7245744,34.04359,24.667112
2008,3,0.70805484,34.04359,24.104729
2008,4,0.68778044,34.04359,23.414516
2008,5,0.6694242,34.04359,22.789602
2008,6,0.6455929,34.04359,21.9783
2008,7,0.61606133,34.04359,20.972939
2008,8,0.60385346,34.04359,20.55734
2008,9,0.5896742,34.04359,20.074625
2008,10,0.5611632,34.04359,19.10401
2008,11,0.53327364,34.04359,18.154549
2008,12,0.50173587,34.04359,17.08089
2008,13,0.47036895,34.04359,16.013048
2008,14,0.4446023,34.04359,15.135859
2008,15,0.41362467,34.04359,14.081268
2008,16,0.38457674,34.04359,13.092373
2008,17,0.37371066,34.04359,12.722452
2008,18,0.43738365,34.04359,14.890109
2008,19,0.48738557,34.04359,16.592354
2008,20,0.5380715,34.04359,18.317886
2008,21,0.5580158,34.04359,18.99686
2008,22,0.6116884,34.04359,20.824068
2008,23,0.6801564,34.04359,23.154966
2008,24,0.71749616,34.04359,24.426144
2008,25,0.75455827,34.04359,25.687874
2008,26,0.7777237,34.04359,26.476507
2008,27,0.8022149,34.04359,27.310276
2008,28,0.8242874,34.04359,28.061703
2008,29,0.8489549,34.04359,28.901472
2008,30,0.8626769,34.04359,29.36862
2008,31,0.8658872,34.04359,29.477911
2008,32,0.8704957,34.04359,29.634796
2008,33,0.8838682,34.04359,30.090046
2008,34,0.87490094,34.04359,29.78477
2008,35,0.8670763,34.04359,29.518389
2008,36,0.8808793,34.04359,29.988293
2008,37,0.87399006,34.04359,29.75376
2008,38,0.8567559,34.04359,29.167048
2008,39,0.8370134,34.04359,28.494942
2008,40,0.8223134,34.04359,27.994501
2008,41,0.831299,34.04359,28.300402
2008,42,0.8336881,34.04359,28.381735
2008,43,0.88221866,34.04359,30.03389
2008,44,0.8770852,34.04359,29.859129
2008,45,0.85791665,34.04359,29.206562
2008,46,0.8647367,34.04359,29.43874
2008,47,0.84841985,34.04359,28.883257
2008,48,0.8303596,34.04359,28.268421
2008,49,0.8008851,34.04359,27.265003
2008,50,0.7684836,34.04359,26.16194
2008,51,0.74707055,34.04359,25.432962
2008,52,0.7239736,34.04359,24.64666
2009,1,0.6916415,34.04359,23.54596
2009,2,0.6626993,34.04359,22.560661
2009,3,0.648757,34.04359,22.086016
2009,4,0.62198424,34.04359,21.174576
2009,5,0.5910706,34.04359,20.122164
2009,6,0.56035894,34.04359,19.076632
2009,7,0.52634674,34.04359,17.918732
2009,8,0.4935059,34.04359,16.800713
2009,9,0.46386153,34.04359,15.791512
2009,10,0.43583417,34.04359,14.837359
2009,11,0.4071991,34.04359,13.862519
2009,12,0.38278377,34.04359,13.031334
2009,13,0.35631198,34.04359,12.130138
2009,14,0.3378819,34.04359,11.502713
2009,15,0.3414449,34.04359,11.624011
2009,16,0.35833877,34.04359,12.199139
2009,17,0.37359133,34.04359,12.7183895
2009,18,0.42804572,34.04359,14.572213
2009,19,0.45071736,34.04359,15.344037
2009,20,0.46077505,34.04359,15.686437
2009,21,0.49407548,34.04359,16.820103
2009,22,0.5319505,34.04359,18.109505
2009,23,0.5521773,34.04359,18.798098
2009,24,0.5664305,34.04359,19.283329
2009,25,0.59221625,34.04359,20.161167
2009,26,0.61879975,34.04359,21.066164
2009,27,0.6410748,34.04359,21.824486
2009,28,0.6681998,34.04359,22.74792
2009,29,0.69572675,34.04359,23.685038
2009,30,0.7207295,34.04359,24.536219
2009,31,0.7580968,34.04359,25.808338
2009,32,0.7749323,34.04359,26.38148
2009,33,0.7865561,34.04359,26.777193
2009,34,0.80961716,34.04359,27.562275
2009,35,0.82758266,34.04359,28.173885
2009,36,0.8531972,34.04359,29.045897
2009,37,0.8604575,34.04359,29.293062
2009,38,0.85203993,34.04359,29.006498
2009,39,0.870474,34.04359,29.634058
2009,40,0.8757782,34.04359,29.814632
2009,41,0.874696,34.04359,29.777794
2009,42,0.85614717,34.04359,29.146322
2009,43,0.8364403,34.04359,28.475431
2009,44,0.814759,34.04359,27.737322
2009,45,0.80452156,34.04359,27.388803
2009,46,0.7885524,34.04359,26.845154
2009,47,0.81746864,34.04359,27.829567
2009,48,0.82510155,34.04359,28.089418
2009,49,0.8033482,34.04359,27.348856
2009,50,0.7814924,34.04359,26.604807
2009,51,0.7498717,34.04359,25.528324
2009,52,0.722568,34.04359,24.598808
2009,53,0.6904561,34.04359,23.505604
2010,1,0.65600115,34.04359,22.332634
2010,2,0.62197834,34.04359,21.174376
2010,3,0.5884881,34.04359,20.034248
2010,4,0.55459994,34.04359,18.880571
2010,5,0.51994723,34.04359,17.70087
2010,6,0.48432052,34.04359,16.48801
2010,7,0.44928786,34.04359,15.295372
2010,8,0.41576582,34.04359,14.154161
2010,9,0.38240266,34.04359,13.018359
2010,10,0.35162053,34.04359,11.970425
2010,11,0.3264095,34.04359,11.11215
2010,12,0.30627355,34.04359,10.426651
2010,13,0.28841674,34.04359,9.818741
2010,14,0.2730813,34.04359,9.296668
2010,15,0.2650413,34.04359,9.022957
2010,16,0.25210044,34.04359,8.582404
2010,17,0.2663523,34.04359,9.067588
2010,18,0.2657566,34.04359,9.047309
2010,19,0.27996057,34.04359,9.530863
2010,20,0.34783792,34.04359,11.841651
2010,21,0.3776191,34.04359,12.85551
2010,22,0.40720746,34.04359,13.862803
2010,23,0.44033772,34.04359,14.990677
2010,24,0.45878822,34.04359,15.618798
2010,25,0.47229153,34.04359,16.078499
2010,26,0.4828521,34.04359,16.438019
2010,27,0.49191517,34.04359,16.74656
2010,28,0.5144345,34.04359,17.513197
2010,29,0.5362859,34.04359,18.257095
2010,30,0.5388032,34.04359,18.342794
2010,31,0.5460019,34.04359,18.587866
2010,32,0.56027573,34.04359,19.073797
2010,33,0.57056195,34.04359,19.423977
2010,34,0.59325886,34.04359,20.196663
2010,35,0.58466643,34.04359,19.904144
2010,36,0.5784097,34.04359,19.691143
2010,37,0.5960247,34.04359,20.290821
2010,38,0.60376215,34.04359,20.55423
2010,39,0.6011198,34.04359,20.464277
2010,40,0.6540158,34.04359,22.265045
2010,41,0.63966465,34.04359,21.77648
2010,42,0.62404495,34.04359,21.24473
2010,43,0.63454825,34.04359,21.6023
2010,44,0.6400926,34.04359,21.79105
2010,45,0.62347484,34.04359,21.225323
2010,46,0.60007215,34.04359,20.42861
2010,47,0.5732997,34.04359,19.51718
2010,48,0.5437586,34.04359,18.511494
2010,49,0.51627666,34.04359,17.57591
2010,50,0.48620713,34.04359,16.552237
2010,51,0.4564006,34.04359,15.537515
2010,52,0.4292873,34.04359,14.614481
2011,1,0.4040839,34.04359,13.756467
2011,2,0.38164288,34.04359,12.992494
2011,3,0.36337036,34.04359,12.370432
2011,4,0.33744782,34.04359,11.487936
2011,5,0.31884283,34.04359,10.854555
2011,6,0.2983252,34.04359,10.156061
2011,7,0.2712859,34.04359,9.235546
2011,8,0.24388099,34.04359,8.302584
2011,9,0.21875499,34.04359,7.447205
2011,10,0.19607827,34.04359,6.675208
2011,11,0.17322023,34.04359,5.8970385
2011,12,0.16717921,34.04359,5.6913805
2011,13,0.15199769,34.04359,5.1745467
2011,14,0.17507254,34.04359,5.960098
2011,15,0.19116998,34.04359,6.5081124
2011,16,0.22149435,34.04359,7.540463
2011,17,0.2550282,34.04359,8.6820755
2011,18,0.26481196,34.04359,9.015149
2011,19,0.3005971,34.04359,10.233404
2011,20,0.3262176,34.04359,11.1056185
2011,21,0.36517948,34.04359,12.43202
2011,22,0.41046998,34.04359,13.973872
2011,23,0.4683574,34.04359,15.944568
2011,24,0.51139206,34.04359,17.40962
2011,25,0.5369509,34.04359,18.279736
2011,26,0.5972709,34.04359,20.333246
2011,27,0.6269989,34.04359,21.345293
2011,28,0.6442783,34.04359,21.933544
2011,29,0.67737114,34.04359,23.060144
2011,30,0.6913979,34.04359,23.537666
2011,31,0.6938712,34.04359,23.621868
2011,32,0.6931458,34.04359,23.597172
2011,33,0.68698215,34.04359,23.387339
2011,34,0.6955481,34.04359,23.678955
2011,35,0.70574415,34.04359,24.026064
2011,36,0.739954,34.04359,25.19069
2011,37,0.7719786,34.04359,26.280924
2011,38,0.79498863,34.04359,27.064268
2011,39,0.8051376,34.04359,27.409773
2011,40,0.8256982,34.04359,28.10973
2011,41,0.8279609,34.04359,28.186762
2011,42,0.8329498,34.04359,28.356602
2011,43,0.83268553,34.04359,28.347605
2011,44,0.84490156,34.04359,28.763483
2011,45,0.83594775,34.04359,28.458662
2011,46,0.8173717,34.04359,27.826267
2011,47,0.8242082,34.04359,28.059006
2011,48,0.8499827,34.04359,28.93646
2011,49,0.8361584,34.04359,28.465834
2011,50,0.82410365,34.04359,28.055447
2011,51,0.8083424,34.04359,27.518877
2011,52,0.83157915,34.04359,28.30994
2012,1,0.8193674,34.04359,27.894207
2012,2,0.8003394,34.04359,27.246426
2012,3,0.77246094,34.04359,26.297344
2012,4,0.74139506,34.04359,25.23975
2012,5,0.70620483,34.04359,24.041748
2012,6,0.66942686,34.04359,22.789694
2012,7,0.6362469,34.04359,21.66013
2012,8,0.6188419,34.04359,21.0676
2012,9,0.6091926,34.04359,20.739103
2012,10,0.59020126,34.04359,20.092571
2012,11,0.5824616,34.04359,19.829084
2012,12,0.58428997,34.04359,19.891329
2012,13,0.5914558,34.04359,20.135279
2012,14,0.57351613,34.04359,19.52455
2012,15,0.5538624,34.04359,18.855465
2012,16,0.5254493,34.04359,17.88818
2012,17,0.51107556,34.04359,17.398846
2012,18,0.5093728,34.04359,17.340878
2012,19,0.5047325,34.04359,17.182907
2012,20,0.5054962,34.04359,17.208906
2012,21,0.5591079,34.04359,19.034039
2012,22,0.594326,34.04359,20.232992
2012,23,0.6069704,34.04359,20.663454
2012,24,0.6405448,34.04359,21.806444
2012,25,0.68466216,34.04359,23.308357
2012,26,0.7258154,34.04359,24.709362
2012,27,0.7769285,34.04359,26.449436
2012,28,0.82003295,34.04359,27.916864
2012,29,0.8357543,34.04359,28.452076
2012,30,0.8615703,34.04359,29.330946
2012,31,0.8694406,34.04359,29.598879
2012,32,0.8741924,34.04359,29.760649
2012,33,0.87577677,34.04359,29.814587
2012,34,0.8766688,34.04359,29.844954
2012,35,0.8874869,34.04359,30.213238
2012,36,0.9015164,34.04359,30.690853
2012,37,0.92464346,34.04359,31.478182
2012,38,0.9337029,34.04359,31.786598
2012,39,0.9254718,34.04359,31.50638
2012,40,0.94523305,34.04359,32.179127
2012,41,0.9335565,34.04359,31.781614
2012,42,0.9307877,34.04359,31.687353
2012,43,0.9155757,34.04359,31.169483
2012,44,0.9047112,34.04359,30.799618
2012,45,0.8993801,34.04359,30.618128
2012,46,0.9040576,34.04359,30.777367
2012,47,0.91737854,34.04359,31.23086
2012,48,0.89496166,34.04359,30.467707
2012,49,0.8626014,34.04359,29.366049
2012,50,0.8321603,34.04359,28.329725
2012,51,0.80136436,34.04359,27.28132
2012,52,0.78191525,34.04359,26.619202
2013,1,0.77349496,34.04359,26.332544
2013,2,0.74580437,34.04359,25.389858
2013,3,0.71003246,34.04359,24.172054
2013,4,0.6747162,34.04359,22.969759
2013,5,0.6484921,34.04359,22.076998
2013,6,0.6175108,34.04359,21.022285
2013,7,0.5846707,34.04359,19.904291
2013,8,0.5524922,34.04359,18.808819
2013,9,0.5225854,34.04359,17.790684
2013,10,0.49453712,34.04359,16.83582
2013,11,0.46175814,34.04359,15.719904
2013,12,0.4281544,34.04359,14.575913
2013,13,0.39541897,34.04359,13.461481
2013,14,0.3629642,34.04359,12.356605
2013,15,0.33189285,34.04359,11.298824
2013,16,0.33816198,34.04359,11.512248
2013,17,0.32875153,34.04359,11.191883
2013,18,0.31645858,34.04359,10.773386
2013,19,0.35126364,34.04359,11.958276
2013,20,0.42571762,34.04359,14.492956
2013,21,0.5049961,34.04359,17.191881
2013,22,0.57215255,34.04359,19.478127
2013,23,0.6006995,34.04359,20.449966
2013,24,0.6325383,34.04359,21.533875
2013,25,0.6625765,34.04359,22.556482
2013,26,0.6998159,34.04359,23.824245
2013,27,0.71537334,34.04359,24.353876
2013,28,0.72078085,34.04359,24.537968
2013,29,0.7242074,34.04359,24.65462
2013,30,0.71666694,34.04359,24.397917
2013,31,0.71297216,34.04359,24.272133
2013,32,0.7390926,34.04359,25.161366
2013,33,0.7511257,34.04359,25.571016
2013,34,0.76178414,34.04359,25.933867
2013,35,0.7526263,34.04359,25.6221
2013,36,0.7520179,34.04359,25.601389
2013,37,0.74872935,34.04359,25.489435
2013,38,0.76381594,34.04359,26.003036
2013,39,0.75371516,34.04359,25.65917
2013,40,0.7400701,34.04359,25.194643
2013,41,0.73830557,34.04359,25.134573
2013,42,0.7191445,34.04359,24.482262
2013,43,0.753801,34.04359,25.662092
2013,44,0.77361673,34.04359,26.33669
2013,45,0.7708147,34.04359,26.2413
2013,46,0.76978934,34.04359,26.206392
2013,47,0.75584555,34.04359,25.731695
2013,48,0.7374903,34.04359,25.106817
2013,49,0.72159,34.04359,24.565514
2013,50,0.71156377,34.04359,24.224186
2013,51,0.71277976,34.04359,24.265581
2013,52,0.7200005,34.04359,24.511402
2014,1,0.71891963,34.04359,24.474606
2014,2,0.7083257,34.04359,24.113949
2014,3,0.6761992,34.04359,23.020248
2014,4,0.64378345,34.04359,21.916698
2014,5,0.61269486,34.04359,20.858332
2014,6,0.58626294,34.04359,19.958494
2014,7,0.56448793,34.04359,19.217196
2014,8,0.5396267,34.04359,18.37083
2014,9,0.5222464,34.04359,17.779142
2014,10,0.5026975,34.04359,17.113628
2014,11,0.48752514,34.04359,16.597105
2014,12,0.48084944,34.04359,16.36984
2014,13,0.4568172,34.04359,15.551698
2014,14,0.43056044,34.04359,14.657824
2014,15,0.42348632,34.04359,14.416995
2014,16,0.4080306,34.04359,13.890826
2014,17,0.41364506,34.04359,14.081963
2014,18,0.42023167,34.04359,14.306194
2014,19,0.4211284,34.04359,14.336722
2014,20,0.44526795,34.04359,15.15852
2014,21,0.5330329,34.04359,18.146353
2014,22,0.5995649,34.04359,20.411343
2014,23,0.6586128,34.04359,22.421543
2014,24,0.7141392,34.04359,24.311863
2014,25,0.7486151,34.04359,25.485544
2014,26,0.7576704,34.04359,25.79382
2014,27,0.77524567,34.04359,26.392145
2014,28,0.8211334,34.04359,27.954329
2014,29,0.8314786,34.04359,28.306515
2014,30,0.83176774,34.04359,28.316359
2014,31,0.8316222,34.04359,28.311405
2014,32,0.838057,34.04359,28.530468
2014,33,0.85622805,34.04359,29.149076
2014,34,0.8556999,34.04359,29.131096
2014,35,0.85304296,34.04359,29.040644
2014,36,0.85377616,34.04359,29.065605
2014,37,0.85707337,34.04359,29.177853
2014,38,0.836564,34.04359,28.479643
2014,39,0.8261835,34.04359,28.126251
2014,40,0.8145593,34.04359,27.730522
2014,41,0.8379433,34.04359,28.526598
2014,42,0.83240813,34.04359,28.33816
2014,43,0.8737795,34.04359,29.74659
2014,44,0.916223,34.04359,31.191519
2014,45,0.91536134,34.04359,31.162186
2014,46,0.9079085,34.04359,30.908464
2014,47,0.8850255,34.04359,30.129446
2014,48,0.862223,34.04359,29.353168
2014,49,0.83499366,34.04359,28.426182
2014,50,0.81488544,34.04359,27.741625
2014,51,0.7960727,34.04359,27.101173
2014,52,0.77418697,34.04359,26.356104
2015,1,0.7590258,34.04359,25.839962
2015,2,0.74050474,34.04359,25.20944
2015,3,0.7219894,34.04359,24.579111
2015,4,0.6895146,34.04359,23.47355
2015,5,0.6587542,34.04359,22.42636
2015,6,0.6233598,34.04359,21.221407
2015,7,0.5906592,34.04359,20.10816
2015,8,0.56758505,34.04359,19.322634
2015,9,0.54463196,34.04359,18.541227
2015,10,0.5245167,34.04359,17.856432
2015,11,0.50696737,34.04359,17.258987
2015,12,0.47880065,34.04359,16.300093
2015,13,0.44827312,34.04359,15.260826
2015,14,0.42157444,34.04359,14.351907
2015,15,0.40262467,34.04359,13.706789
2015,16,0.383667,34.04359,13.061401
2015,17,0.37599754,34.04359,12.800305
2015,18,0.35699287,34.04359,12.153319
2015,19,0.36483264,34.04359,12.420213
2015,20,0.38512918,34.04359,13.111179
2015,21,0.3912316,34.04359,13.318928
2015,22,0.39990965,34.04359,13.614361
2015,23,0.43671203,34.04359,14.867245
2015,24,0.47832075,34.04359,16.283754
2015,25,0.51330495,34.04359,17.474743
2015,26,0.5515066,34.04359,18.775263
2015,27,0.62232816,34.04359,21.186285
2015,28,0.68879503,34.04359,23.449055
2015,29,0.7284376,34.04359,24.798632
2015,30,0.7628438,34.04359,25.969942
2015,31,0.78784204,34.04359,26.82097
2015,32,0.8198371,34.04359,27.910198
2015,33,0.8512182,34.04359,28.978523
2015,34,0.8731525,34.04359,29.725246
2015,35,0.91284865,34.04359,31.076645
2015,36,0.93598366,34.04359,31.864244
2015,37,0.9261039,34.04359,31.5279
2015,38,0.9513867,34.04359,32.38862
2015,39,0.9490295,34.04359,32.308372
2015,40,0.93518573,34.04359,31.83708
2015,41,0.92099345,34.04359,31.353924
2015,42,0.8992944,34.04359,30.61521
2015,43,0.894043,34.04359,30.436434
2015,44,0.88152725,34.04359,30.010351
2015,45,0.87266237,34.04359,29.70856
2015,46,0.8879541,34.04359,30.229147
2015,47,0.87242305,34.04359,29.700413
2015,48,0.86263436,34.04359,29.36717
2015,49,0.8895217,34.04359,30.282513
2015,50,0.89695406,34.04359,30.535536
2015,51,0.90216845,34.04359,30.713053
2015,52,0.9144448,34.04359,31.130985
2015,53,0.8933069,34.04359,30.411375
2016,1,0.85952026,34.04359,29.261154
2016,2,0.82318616,34.04359,28.024214
2016,3,0.7842135,34.04359,26.697441
2016,4,0.7766809,34.04359,26.441006
2016,5,0.76174444,34.04359,25.932516
2016,6,0.73563445,34.04359,25.043636
2016,7,0.70548594,34.04359,24.017273
2016,8,0.6706512,34.04359,22.831375
2016,9,0.6350839,34.04359,21.620537
2016,10,0.5960494,34.04359,20.291662
2016,11,0.56790304,34.04359,19.33346
2016,12,0.5449486,34.04359,18.552006
2016,13,0.5253568,34.04359,17.885033
2016,14,0.50901204,34.04359,17.328598
2016,15,0.4883596,34.04359,16.625513
2016,16,0.47159755,34.04359,16.054874
2016,17,0.44569513,34.04359,15.173062
2016,18,0.44428945,34.04359,15.125208
2016,19,0.4695567,34.04359,15.985395
2016,20,0.49683455,34.04359,16.914032
2016,21,0.55583954,34.04359,18.922773
2016,22,0.6435325,34.04359,21.908155
2016,23,0.6761772,34.04359,23.0195
2016,24,0.69686586,34.04359,23.723814
2016,25,0.72845197,34.04359,24.79912
2016,26,0.7608679,34.04359,25.902674
2016,27,0.76894534,34.04359,26.17766
2016,28,0.7835734,34.04359,26.67565
2016,29,0.78684026,34.04359,26.786867
2016,30,0.8039081,34.04359,27.367918
2016,31,0.8192751,34.04359,27.891064
2016,32,0.8444276,34.04359,28.747345
2016,33,0.8405533,34.04359,28.615452
2016,34,0.84267694,34.04359,28.687748
2016,35,0.8437855,34.04359,28.725489
2016,36,0.8494206,34.04359,28.917326
2016,37,0.8460618,34.04359,28.802982
2016,38,0.8331102,34.04359,28.362062
2016,39,0.873812,34.04359,29.747698
2016,40,0.8616747,34.04359,29.3345
2016,41,0.83697546,34.04359,28.493649
2016,42,0.812775,34.04359,27.669779
2016,43,0.7978289,34.04359,27.160961
2016,44,0.7772,34.04359,26.458677
2016,45,0.7456146,34.04359,25.383396
2016,46,0.7348454,34.04359,25.016775
2016,47,0.725856,34.04359,24.710745
2016,48,0.7011592,34.04359,23.869974
2016,49,0.70328313,34.04359,23.942284
2016,50,0.6755192,34.04359,22.997099
2016,51,0.6651615,34.04359,22.644484
2016,52,0.6784281,34.04359,23.096128
2017,1,0.65780395,34.04359,22.394009
2017,2,0.6399824,34.04359,21.787298
2017,3,0.6228672,34.04359,21.204638
2017,4,0.60201156,34.04359,20.494635
2017,5,0.5758196,34.04359,19.602966
2017,6,0.5460092,34.04359,18.588114
2017,7,0.52120656,34.04359,17.743742
2017,8,0.5102935,34.04359,17.372223
2017,9,0.49049354,34.04359,16.69816
2017,10,0.46324995,34.04359,15.770692
2017,11,0.44806567,34.04359,15.253763
2017,12,0.42649126,34.04359,14.519294
2017,13,0.42347938,34.04359,14.416758
2017,14,0.42877236,34.04359,14.596951
2017,15,0.42483532,34.04359,14.46292
2017,16,0.40619314,34.04359,13.828273
2017,17,0.3785502,34.04359,12.887208
2017,18,0.3713494,34.04359,12.642066
2017,19,0.3684929,34.04359,12.544822
2017,20,0.46666977,34.04359,15.887115
2017,21,0.52430016,34.04359,17.849058
2017,22,0.5676617,34.04359,19.325243
2017,23,0.6515249,34.04359,22.180246
2017,24,0.69508463,34.04359,23.663176
2017,25,0.72316235,34.04359,24.619043
2017,26,0.7378113,34.04359,25.117746
2017,27,0.73856384,34.04359,25.143366
2017,28,0.73977506,34.04359,25.184599
2017,29,0.7411101,34.04359,25.230047
2017,30,0.7477125,34.04359,25.454819
2017,31,0.7776601,34.04359,26.47434
2017,32,0.7866831,34.04359,26.781515
2017,33,0.79782224,34.04359,27.160732
2017,34,0.79273134,34.04359,26.98742
2017,35,0.78067404,34.04359,26.576948
2017,36,0.79704297,34.04359,27.134203
2017,37,0.8231899,34.04359,28.02434
2017,38,0.82318366,34.04359,28.024126
2017,39,0.8361453,34.04359,28.465387
2017,40,0.878617,34.04359,29.911278
2017,41,0.88648283,34.04359,30.179058
2017,42,0.89058733,34.04359,30.318789
2017,43,0.90613484,34.04359,30.848082
2017,44,0.90497684,34.04359,30.80866
2017,45,0.89238924,34.04359,30.380133
2017,46,0.8749459,34.04359,29.786299
2017,47,0.8719819,34.04359,29.685394
2017,48,0.84680045,34.04359,28.828127
2017,49,0.8570827,34.04359,29.178171
2017,50,0.82800996,34.04359,28.18843
2017,51,0.8249562,34.04359,28.08447
2017,52,0.8192392,34.04359,27.889843
2018,1,0.79376745,34.04359,27.022694
2018,2,0.7622668,34.04359,25.950298
2018,3,0.7312088,34.04359,24.892973
2018,4,0.7069446,34.04359,24.06693
2018,5,0.6791818,34.04359,23.121788
2018,6,0.64619213,34.04359,21.9987
2018,7,0.61251175,34.04359,20.8521
2018,8,0.5744709,34.04359,19.55705
2018,9,0.53595906,34.04359,18.24597
2018,10,0.4992966,34.04359,16.99785
2018,11,0.4652187,34.04359,15.837715
2018,12,0.4314653,34.04359,14.688628
2018,13,0.40120804,34.04359,13.658563
2018,14,0.37464643,34.04359,12.75431
2018,15,0.35502136,34.04359,12.086201
2018,16,0.3742092,34.04359,12.739425
2018,17,0.39116046,34.04359,13.316505
2018,18,0.40447867,34.04359,13.769906
2018,19,0.49993244,34.04359,17.019495
2018,20,0.5542376,34.04359,18.868238
2018,21,0.59023243,34.04359,20.093632
2018,22,0.6301257,34.04359,21.45174
2018,23,0.64319575,34.04359,21.896692
2018,24,0.66175056,34.04359,22.528366
2018,25,0.6715203,34.04359,22.86096
2018,26,0.6662504,34.04359,22.681555
2018,27,0.65438384,34.04359,22.277575
2018,28,0.6399985,34.04359,21.787846
2018,29,0.62587315,34.04359,21.306969
2018,30,0.61311847,34.04359,20.872753
2018,31,0.6141313,34.04359,20.907232
2018,32,0.6286755,34.04359,21.40237
2018,33,0.65018976,34.04359,22.134792
2018,34,0.65289235,34.04359,22.226799
2018,35,0.64675844,34.04359,22.017979
2018,36,0.65729636,34.04359,22.376728
2018,37,0.7155352,34.04359,24.359386
2018,38,0.7642509,34.04359,26.017843
2018,39,0.7943021,34.04359,27.040895
2018,40,0.79678416,34.04359,27.125393
2018,41,0.82820606,34.04359,28.195107
2018,42,0.82906634,34.04359,28.224394
2018,43,0.8350948,34.04359,28.429625
2018,44,0.81850487,34.04359,27.864843
2018,45,0.81734645,34.04359,27.825409
2018,46,0.8254144,34.04359,28.10007
2018,47,0.7966273,34.04359,27.120052
2018,48,0.7765282,34.04359,26.435806
2018,49,0.7574107,34.04359,25.784979
2018,50,0.7224159,34.04359,24.593632
2018,51,0.69223684,34.04359,23.566227
2018,52,0.6757047,34.04359,23.003414
2019,1,0.6616894,34.04359,22.526283
2019,2,0.64057434,34.04359,21.80745
2019,3,0.61236644,34.04359,20.847153
2019,4,0.57761276,34.04359,19.664011
2019,5,0.5461839,34.04359,18.59406
2019,6,0.5235883,34.04359,17.824825
2019,7,0.50776947,34.04359,17.286295
2019,8,0.49721128,34.04359,16.926857
2019,9,0.48698023,34.04359,16.578554
2019,10,0.4720732,34.04359,16.071066
2019,11,0.45650303,34.04359,15.541002
2019,12,0.44879723,34.04359,15.278669
2019,13,0.44573602,34.04359,15.174454
2019,14,0.43476322,34.04359,14.8009
2019,15,0.41625062,34.04359,14.170665
2019,16,0.40652946,34.04359,13.839722
2019,17,0.45982757,34.04359,15.6541815
2019,18,0.5066408,34.04359,17.247871
2019,19,0.5079,34.04359,17.290741
2019,20,0.524693,34.04359,17.862434
2019,21,0.58787453,34.04359,20.01336
2019,22,0.6093802,34.04359,20.74549
2019,23,0.66009635,34.04359,22.47205
2019,24,0.6950665,34.04359,23.66256
2019,25,0.72060245,34.04359,24.531895
2019,26,0.7334811,34.04359,24.97033
2019,27,0.7441583,34.04359,25.33382
2019,28,0.7390942,34.04359,25.16142
2019,29,0.7374777,34.04359,25.106388
2019,30,0.7415248,34.04359,25.244165
2019,31,0.73698115,34.04359,25.089485
2019,32,0.7390571,34.04359,25.160158
2019,33,0.7583777,34.04359,25.817898
2019,34,0.78607166,34.04359,26.7607
2019,35,0.79552513,34.04359,27.082531
2019,36,0.8083627,34.04359,27.519567
2019,37,0.8375707,34.04359,28.513914
2019,38,0.8470754,34.04359,28.837488
2019,39,0.84565854,34.04359,28.789251
2019,40,0.8350961,34.04359,28.42967
2019,41,0.84333146,34.04359,28.71003
2019,42,0.8513649,34.04359,28.983517
2019,43,0.8605772,34.04359,29.297138
2019,44,0.8474875,34.04359,28.851517
2019,45,0.8195205,34.04359,27.899418
2019,46,0.796198,34.04359,27.10544
2019,47,0.7770524,34.04359,26.453651
2019,48,0.7522516,34.04359,25.609346
2019,49,0.739017,34.04359,25.15879
2019,50,0.7281637,34.04359,24.789307
2019,51,0.71567893,34.04359,24.364279
2019,52,0.70451665,34.04359,23.984276
2020,1,0.7153288,34.04359,24.352362
2020,2,0.7251334,34.04359,24.686144
2020,3,0.7227876,34.04359,24.606285
2020,4,0.7165981,34.04359,24.395573
2020,5,0.7029914,34.04359,23.932352
2020,6,0.68419033,34.04359,23.292295
2020,7,0.6730779,34.04359,22.913988
2020,8,0.66918516,34.04359,22.781466
2020,9,0.644275,34.04359,21.933434
2020,10,0.6182976,34.04359,21.049068
2020,11,0.59783304,34.04359,20.352383
2020,12,0.57548505,34.04359,19.591576
2020,13,0.5492983,34.04359,18.700087
2020,14,0.52190566,34.04359,17.767544
2020,15,0.50267494,34.04359,17.11286
2020,16,0.48826787,34.04359,16.62239
2020,17,0.4801373,34.04359,16.345596
2020,18,0.4622132,34.04359,15.735396
2020,19,0.44796374,34.04359,15.250294
2020,20,0.43031377,34.04359,14.6494255
2020,21,0.4431998,34.04359,15.088112
2020,22,0.48929194,34.04359,16.657253
