date,value,quality
2012-08-23 00:00:00+00:00,63.4,3
2012-08-24 00:00:00+00:00,63.8,3
2012-08-25 00:00:00+00:00,63.1,3
2012-08-26 00:00:00+00:00,61.2,3
2012-08-27 00:00:00+00:00,63.4,3
2012-08-28 00:00:00+00:00,78.6,3
2012-08-29 00:00:00+00:00,90.1,3
2012-08-30 00:00:00+00:00,99.6,3
2012-08-31 00:00:00+00:00,102.8,3
2012-09-01 00:00:00+00:00,105.5,3
2012-09-02 00:00:00+00:00,105.7,3
2012-09-03 00:00:00+00:00,105.1,3
2012-09-04 00:00:00+00:00,81.7,3
2012-09-05 00:00:00+00:00,60.2,3
2012-09-06 00:00:00+00:00,41.1,3
2012-09-07 00:00:00+00:00,40.2,3
2012-09-08 00:00:00+00:00,39.0,3
2012-09-09 00:00:00+00:00,44.1,3
2012-09-10 00:00:00+00:00,47.4,3
2012-09-11 00:00:00+00:00,50.2,3
2012-09-12 00:00:00+00:00,49.4,3
2012-09-13 00:00:00+00:00,54.4,3
2012-09-14 00:00:00+00:00,49.0,3
2012-09-15 00:00:00+00:00,48.8,3
2012-09-16 00:00:00+00:00,48.3,3
2012-09-17 00:00:00+00:00,47.7,3
2012-09-18 00:00:00+00:00,48.3,3
2012-09-19 00:00:00+00:00,49.9,3
2012-09-20 00:00:00+00:00,55.9,3
2012-09-21 00:00:00+00:00,57.3,3
2012-09-22 00:00:00+00:00,52.7,3
2012-09-23 00:00:00+00:00,50.6,3
2012-09-24 00:00:00+00:00,57.1,3
2012-09-25 00:00:00+00:00,74.3,3
2012-09-26 00:00:00+00:00,124.3,3
2012-09-27 00:00:00+00:00,147.4,3
2012-09-28 00:00:00+00:00,149.1,3
2012-09-29 00:00:00+00:00,155.3,3
2012-09-30 00:00:00+00:00,149.0,3
2012-10-01 00:00:00+00:00,128.3,3
2012-10-02 00:00:00+00:00,99.4,3
2012-10-03 00:00:00+00:00,100.1,3
2012-10-04 00:00:00+00:00,132.1,3
2012-10-05 00:00:00+00:00,177.0,3
2012-10-06 00:00:00+00:00,174.5,3
2012-10-07 00:00:00+00:00,164.6,3
2012-10-08 00:00:00+00:00,155.7,3
2012-10-09 00:00:00+00:00,151.9,3
2012-10-10 00:00:00+00:00,148.0,3
2012-10-11 00:00:00+00:00,145.2,3
2012-10-12 00:00:00+00:00,142.1,3
2012-10-13 00:00:00+00:00,142.4,3
2012-10-14 00:00:00+00:00,143.9,3
2012-10-15 00:00:00+00:00,151.6,3
2012-10-16 00:00:00+00:00,185.7,3
2012-10-17 00:00:00+00:00,213.0,3
2012-10-18 00:00:00+00:00,266.6,3
2012-10-19 00:00:00+00:00,279.0,3
2012-10-20 00:00:00+00:00,283.3,3
2012-10-21 00:00:00+00:00,282.4,3
2012-10-22 00:00:00+00:00,254.5,3
2012-10-23 00:00:00+00:00,215.0,3
2012-10-24 00:00:00+00:00,185.0,3
2012-10-25 00:00:00+00:00,172.0,3
2012-10-26 00:00:00+00:00,174.2,3
2012-10-27 00:00:00+00:00,167.1,3
2012-10-28 00:00:00+00:00,161.3,3
2012-10-29 00:00:00+00:00,166.1,3
2012-10-30 00:00:00+00:00,159.9,3
2012-10-31 00:00:00+00:00,162.8,3
2012-11-01 00:00:00+00:00,178.4,3
2012-11-02 00:00:00+00:00,200.3,3
2012-11-03 00:00:00+00:00,240.0,3
2012-11-04 00:00:00+00:00,275.0,3
2012-11-05 00:00:00+00:00,270.0,3
2012-11-06 00:00:00+00:00,238.0,3
2012-11-07 00:00:00+00:00,202.0,3
2012-11-08 00:00:00+00:00,189.0,3
2012-11-09 00:00:00+00:00,180.6,3
2012-11-10 00:00:00+00:00,177.2,3
2012-11-11 00:00:00+00:00,183.7,3
2012-11-12 00:00:00+00:00,189.7,3
2012-11-13 00:00:00+00:00,204.6,3
2012-11-14 00:00:00+00:00,209.8,3
2012-11-15 00:00:00+00:00,194.5,3
2012-11-16 00:00:00+00:00,178.6,3
2012-11-17 00:00:00+00:00,173.4,3
2012-11-18 00:00:00+00:00,180.1,3
2012-11-19 00:00:00+00:00,194.6,3
2012-11-20 00:00:00+00:00,197.1,3
2012-11-21 00:00:00+00:00,210.0,3
2012-11-22 00:00:00+00:00,219.0,3
2012-11-23 00:00:00+00:00,241.8,3
2012-11-24 00:00:00+00:00,256.0,3
2012-11-25 00:00:00+00:00,231.7,3
2012-11-26 00:00:00+00:00,224.0,3
2012-11-27 00:00:00+00:00,213.2,3
2012-11-28 00:00:00+00:00,192.4,3
2012-11-29 00:00:00+00:00,183.8,3
2012-11-30 00:00:00+00:00,175.4,3
2012-12-01 00:00:00+00:00,163.6,3
2012-12-02 00:00:00+00:00,144.1,3
2012-12-03 00:00:00+00:00,138.4,3
2012-12-04 00:00:00+00:00,146.2,3
2012-12-05 00:00:00+00:00,149.1,3
2012-12-06 00:00:00+00:00,146.1,3
2012-12-07 00:00:00+00:00,148.5,3
2012-12-08 00:00:00+00:00,145.3,3
2012-12-09 00:00:00+00:00,133.3,3
2012-12-10 00:00:00+00:00,130.7,3
2012-12-11 00:00:00+00:00,138.7,3
2012-12-12 00:00:00+00:00,143.7,3
2012-12-13 00:00:00+00:00,145.5,3
2012-12-14 00:00:00+00:00,146.6,3
2012-12-15 00:00:00+00:00,142.8,3
2012-12-16 00:00:00+00:00,160.6,3
2012-12-17 00:00:00+00:00,193.6,3
2012-12-18 00:00:00+00:00,213.2,3
2012-12-19 00:00:00+00:00,189.8,3
2012-12-20 00:00:00+00:00,174.3,3
2012-12-21 00:00:00+00:00,161.4,3
2012-12-22 00:00:00+00:00,157.3,3
2012-12-23 00:00:00+00:00,153.4,3
2012-12-24 00:00:00+00:00,150.7,3
2012-12-25 00:00:00+00:00,147.3,3
2012-12-26 00:00:00+00:00,143.5,3
2012-12-27 00:00:00+00:00,142.8,3
2012-12-28 00:00:00+00:00,147.5,3
2012-12-29 00:00:00+00:00,150.5,3
2012-12-30 00:00:00+00:00,161.2,3
2012-12-31 00:00:00+00:00,164.0,3
2013-01-01 00:00:00+00:00,164.4,3
2013-01-02 00:00:00+00:00,162.8,3
2013-01-03 00:00:00+00:00,158.1,3
2013-01-04 00:00:00+00:00,155.4,3
2013-01-05 00:00:00+00:00,153.7,3
2013-01-06 00:00:00+00:00,150.2,3
2013-01-07 00:00:00+00:00,148.0,3
2013-01-08 00:00:00+00:00,150.7,3
2013-01-09 00:00:00+00:00,149.9,3
2013-01-10 00:00:00+00:00,148.2,3
2013-01-11 00:00:00+00:00,145.0,3
2013-01-12 00:00:00+00:00,133.2,3
2013-01-13 00:00:00+00:00,126.4,3
2013-01-14 00:00:00+00:00,126.4,3
2013-01-15 00:00:00+00:00,136.1,3
2013-01-16 00:00:00+00:00,139.0,3
2013-01-17 00:00:00+00:00,139.9,3
2013-01-18 00:00:00+00:00,139.3,3
2013-01-19 00:00:00+00:00,130.6,3
2013-01-20 00:00:00+00:00,118.9,3
2013-01-21 00:00:00+00:00,121.0,3
2013-01-22 00:00:00+00:00,126.8,3
2013-01-23 00:00:00+00:00,121.1,3
2013-01-24 00:00:00+00:00,120.3,3
2013-01-25 00:00:00+00:00,125.5,3
2013-01-26 00:00:00+00:00,135.9,3
2013-01-27 00:00:00+00:00,143.1,3
2013-01-28 00:00:00+00:00,140.7,3
2013-01-29 00:00:00+00:00,129.0,3
2013-01-30 00:00:00+00:00,129.6,3
2013-01-31 00:00:00+00:00,131.9,3
2013-02-01 00:00:00+00:00,130.5,3
2013-02-02 00:00:00+00:00,119.9,3
2013-02-03 00:00:00+00:00,111.6,3
2013-02-04 00:00:00+00:00,109.6,3
2013-02-05 00:00:00+00:00,117.2,3
2013-02-06 00:00:00+00:00,124.7,3
2013-02-07 00:00:00+00:00,125.9,3
2013-02-08 00:00:00+00:00,126.1,3
2013-02-09 00:00:00+00:00,124.8,3
2013-02-10 00:00:00+00:00,119.2,3
2013-02-11 00:00:00+00:00,119.2,3
2013-02-12 00:00:00+00:00,123.5,3
2013-02-13 00:00:00+00:00,130.2,3
2013-02-14 00:00:00+00:00,134.0,3
2013-02-15 00:00:00+00:00,134.1,3
2013-02-16 00:00:00+00:00,120.2,3
2013-02-17 00:00:00+00:00,107.9,3
2013-02-18 00:00:00+00:00,104.1,3
2013-02-19 00:00:00+00:00,110.7,3
2013-02-20 00:00:00+00:00,119.3,3
2013-02-21 00:00:00+00:00,122.0,3
2013-02-22 00:00:00+00:00,121.9,3
2013-02-23 00:00:00+00:00,115.4,3
2013-02-24 00:00:00+00:00,109.1,3
2013-02-25 00:00:00+00:00,95.7,3
2013-02-26 00:00:00+00:00,105.1,3
2013-02-27 00:00:00+00:00,117.1,3
2013-02-28 00:00:00+00:00,122.2,3
2013-03-01 00:00:00+00:00,125.0,3
2013-03-02 00:00:00+00:00,125.8,3
2013-03-03 00:00:00+00:00,119.8,3
2013-03-04 00:00:00+00:00,118.3,3
2013-03-05 00:00:00+00:00,124.4,3
2013-03-06 00:00:00+00:00,127.1,3
2013-03-07 00:00:00+00:00,127.9,3
2013-03-08 00:00:00+00:00,120.6,3
2013-03-09 00:00:00+00:00,109.0,3
2013-03-10 00:00:00+00:00,103.5,3
2013-03-11 00:00:00+00:00,103.4,3
2013-03-12 00:00:00+00:00,112.3,3
2013-03-13 00:00:00+00:00,123.1,3
2013-03-14 00:00:00+00:00,127.4,3
2013-03-15 00:00:00+00:00,127.6,3
2013-03-16 00:00:00+00:00,120.2,3
2013-03-17 00:00:00+00:00,115.3,3
2013-03-18 00:00:00+00:00,111.2,3
2013-03-19 00:00:00+00:00,109.9,3
2013-03-20 00:00:00+00:00,115.7,3
2013-03-21 00:00:00+00:00,118.0,3
2013-03-22 00:00:00+00:00,118.6,3
2013-03-23 00:00:00+00:00,114.5,3
2013-03-24 00:00:00+00:00,111.9,3
2013-03-25 00:00:00+00:00,110.4,3
2013-03-26 00:00:00+00:00,109.0,3
2013-03-27 00:00:00+00:00,106.8,3
2013-03-28 00:00:00+00:00,99.6,3
2013-03-29 00:00:00+00:00,92.1,3
2013-03-30 00:00:00+00:00,88.9,3
2013-03-31 00:00:00+00:00,85.9,3
2013-04-01 00:00:00+00:00,80.0,3
2013-04-02 00:00:00+00:00,76.8,3
2013-04-03 00:00:00+00:00,77.1,3
2013-04-04 00:00:00+00:00,82.0,3
2013-04-05 00:00:00+00:00,84.9,3
2013-04-06 00:00:00+00:00,87.5,3
2013-04-07 00:00:00+00:00,88.1,3
2013-04-08 00:00:00+00:00,87.9,3
2013-04-09 00:00:00+00:00,92.2,3
2013-04-10 00:00:00+00:00,105.0,3
2013-04-11 00:00:00+00:00,110.1,3
2013-04-12 00:00:00+00:00,112.3,3
2013-04-13 00:00:00+00:00,113.0,3
2013-04-14 00:00:00+00:00,116.3,3
2013-04-15 00:00:00+00:00,129.4,3
2013-04-16 00:00:00+00:00,147.9,3
2013-04-17 00:00:00+00:00,156.1,3
2013-04-18 00:00:00+00:00,221.3,3
2013-04-19 00:00:00+00:00,325.1,3
2013-04-20 00:00:00+00:00,366.3,3
2013-04-21 00:00:00+00:00,304.7,3
2013-04-22 00:00:00+00:00,233.7,3
2013-04-23 00:00:00+00:00,183.9,3
2013-04-24 00:00:00+00:00,184.9,3
2013-04-25 00:00:00+00:00,209.7,3
2013-04-26 00:00:00+00:00,188.1,3
2013-04-27 00:00:00+00:00,162.4,3
2013-04-28 00:00:00+00:00,151.5,3
2013-04-29 00:00:00+00:00,162.3,3
2013-04-30 00:00:00+00:00,146.9,3
2013-05-01 00:00:00+00:00,137.7,3
2013-05-02 00:00:00+00:00,137.0,3
2013-05-03 00:00:00+00:00,136.5,3
2013-05-04 00:00:00+00:00,134.6,3
2013-05-05 00:00:00+00:00,132.5,3
2013-05-06 00:00:00+00:00,129.5,3
2013-05-07 00:00:00+00:00,123.8,3
2013-05-08 00:00:00+00:00,124.1,3
2013-05-09 00:00:00+00:00,141.8,3
2013-05-10 00:00:00+00:00,145.8,3
2013-05-11 00:00:00+00:00,155.6,3
2013-05-12 00:00:00+00:00,164.4,3
2013-05-13 00:00:00+00:00,165.4,3
2013-05-14 00:00:00+00:00,172.2,3
2013-05-15 00:00:00+00:00,171.0,3
2013-05-16 00:00:00+00:00,221.7,3
2013-05-17 00:00:00+00:00,286.5,3
2013-05-18 00:00:00+00:00,245.6,3
2013-05-19 00:00:00+00:00,184.7,3
2013-05-20 00:00:00+00:00,165.5,3
2013-05-21 00:00:00+00:00,162.4,3
2013-05-22 00:00:00+00:00,160.6,3
2013-05-23 00:00:00+00:00,156.9,3
2013-05-24 00:00:00+00:00,146.4,3
2013-05-25 00:00:00+00:00,138.8,3
2013-05-26 00:00:00+00:00,125.2,3
2013-05-27 00:00:00+00:00,119.5,3
2013-05-28 00:00:00+00:00,130.4,3
2013-05-29 00:00:00+00:00,122.2,3
2013-05-30 00:00:00+00:00,126.0,3
2013-05-31 00:00:00+00:00,130.2,3
2013-06-01 00:00:00+00:00,128.8,3
2013-06-02 00:00:00+00:00,126.9,3
2013-06-03 00:00:00+00:00,119.8,3
2013-06-04 00:00:00+00:00,114.3,3
2013-06-05 00:00:00+00:00,114.2,3
2013-06-06 00:00:00+00:00,113.9,3
2013-06-07 00:00:00+00:00,115.2,3
2013-06-08 00:00:00+00:00,115.2,3
2013-06-09 00:00:00+00:00,113.6,3
2013-06-10 00:00:00+00:00,112.5,3
2013-06-11 00:00:00+00:00,111.9,3
2013-06-12 00:00:00+00:00,113.0,3
2013-06-13 00:00:00+00:00,114.9,3
2013-06-14 00:00:00+00:00,103.2,3
2013-06-15 00:00:00+00:00,107.3,3
2013-06-16 00:00:00+00:00,110.6,3
2013-06-17 00:00:00+00:00,96.9,3
2013-06-18 00:00:00+00:00,86.9,3
2013-06-19 00:00:00+00:00,91.9,3
2013-06-20 00:00:00+00:00,90.9,3
2013-06-21 00:00:00+00:00,96.9,3
2013-06-22 00:00:00+00:00,124.4,3
2013-06-23 00:00:00+00:00,132.9,3
2013-06-24 00:00:00+00:00,140.1,3
2013-06-25 00:00:00+00:00,149.6,3
2013-06-26 00:00:00+00:00,150.2,3
2013-06-27 00:00:00+00:00,160.7,3
2013-06-28 00:00:00+00:00,140.4,3
2013-06-29 00:00:00+00:00,136.0,3
2013-06-30 00:00:00+00:00,146.9,3
2013-07-01 00:00:00+00:00,164.7,3
2013-07-02 00:00:00+00:00,157.0,3
2013-07-03 00:00:00+00:00,150.8,3
2013-07-04 00:00:00+00:00,148.1,3
2013-07-05 00:00:00+00:00,144.0,3
2013-07-06 00:00:00+00:00,125.6,3
2013-07-07 00:00:00+00:00,110.3,3
2013-07-08 00:00:00+00:00,103.7,3
2013-07-09 00:00:00+00:00,101.0,3
2013-07-10 00:00:00+00:00,98.4,3
2013-07-11 00:00:00+00:00,99.9,3
2013-07-12 00:00:00+00:00,93.5,3
2013-07-13 00:00:00+00:00,76.9,3
2013-07-14 00:00:00+00:00,68.2,3
2013-07-15 00:00:00+00:00,70.0,3
2013-07-16 00:00:00+00:00,85.5,3
2013-07-17 00:00:00+00:00,97.0,3
2013-07-18 00:00:00+00:00,103.5,3
2013-07-19 00:00:00+00:00,96.6,3
2013-07-20 00:00:00+00:00,75.9,3
2013-07-21 00:00:00+00:00,67.6,3
2013-07-22 00:00:00+00:00,69.6,3
2013-07-23 00:00:00+00:00,88.7,3
2013-07-24 00:00:00+00:00,97.3,3
2013-07-25 00:00:00+00:00,102.9,3
2013-07-26 00:00:00+00:00,97.7,3
2013-07-27 00:00:00+00:00,88.1,3
2013-07-28 00:00:00+00:00,84.0,3
2013-07-29 00:00:00+00:00,85.5,3
2013-07-30 00:00:00+00:00,93.4,3
2013-07-31 00:00:00+00:00,96.8,3
2013-08-01 00:00:00+00:00,105.0,3
2013-08-02 00:00:00+00:00,94.8,3
2013-08-03 00:00:00+00:00,91.2,3
2013-08-04 00:00:00+00:00,82.8,3
2013-08-05 00:00:00+00:00,71.5,3
2013-08-06 00:00:00+00:00,67.0,3
2013-08-07 00:00:00+00:00,67.9,3
2013-08-08 00:00:00+00:00,65.9,3
2013-08-09 00:00:00+00:00,63.5,3
2013-08-10 00:00:00+00:00,60.0,3
2013-08-11 00:00:00+00:00,58.7,3
2013-08-12 00:00:00+00:00,55.8,3
2013-08-13 00:00:00+00:00,53.5,3
2013-08-14 00:00:00+00:00,52.0,3
2013-08-15 00:00:00+00:00,50.3,3
2013-08-16 00:00:00+00:00,56.0,3
2013-08-17 00:00:00+00:00,58.1,3
2013-08-18 00:00:00+00:00,60.2,3
2013-08-19 00:00:00+00:00,58.9,3
2013-08-20 00:00:00+00:00,57.4,3
2013-08-21 00:00:00+00:00,56.6,3
2013-08-22 00:00:00+00:00,60.0,3
2013-08-23 00:00:00+00:00,73.5,3
2013-08-24 00:00:00+00:00,61.7,3
2013-08-25 00:00:00+00:00,47.2,3
2013-08-26 00:00:00+00:00,41.7,3
2013-08-27 00:00:00+00:00,67.1,3
2013-08-28 00:00:00+00:00,89.4,3
2013-08-29 00:00:00+00:00,92.1,3
2013-08-30 00:00:00+00:00,77.1,3
2013-08-31 00:00:00+00:00,57.9,3
2013-09-01 00:00:00+00:00,51.5,3
2013-09-02 00:00:00+00:00,43.9,3
2013-09-03 00:00:00+00:00,48.5,3
2013-09-04 00:00:00+00:00,51.7,3
2013-09-05 00:00:00+00:00,48.0,3
2013-09-06 00:00:00+00:00,44.9,3
2013-09-07 00:00:00+00:00,51.3,3
2013-09-08 00:00:00+00:00,53.3,3
2013-09-09 00:00:00+00:00,57.5,3
2013-09-10 00:00:00+00:00,68.8,3
2013-09-11 00:00:00+00:00,71.3,3
2013-09-12 00:00:00+00:00,70.6,3
2013-09-13 00:00:00+00:00,72.5,3
2013-09-14 00:00:00+00:00,73.4,3
2013-09-15 00:00:00+00:00,77.8,3
2013-09-16 00:00:00+00:00,105.8,3
2013-09-17 00:00:00+00:00,123.2,3
2013-09-18 00:00:00+00:00,140.3,3
2013-09-19 00:00:00+00:00,139.5,3
2013-09-20 00:00:00+00:00,134.9,3
2013-09-21 00:00:00+00:00,131.8,3
2013-09-22 00:00:00+00:00,124.3,3
2013-09-23 00:00:00+00:00,100.4,3
2013-09-24 00:00:00+00:00,89.9,3
2013-09-25 00:00:00+00:00,85.6,3
2013-09-26 00:00:00+00:00,82.6,3
2013-09-27 00:00:00+00:00,80.1,3
2013-09-28 00:00:00+00:00,78.0,3
2013-09-29 00:00:00+00:00,76.2,3
2013-09-30 00:00:00+00:00,77.2,3
2013-10-01 00:00:00+00:00,76.5,3
2013-10-02 00:00:00+00:00,84.1,3
2013-10-03 00:00:00+00:00,86.7,3
2013-10-04 00:00:00+00:00,90.0,3
2013-10-05 00:00:00+00:00,105.3,3
2013-10-06 00:00:00+00:00,108.2,3
2013-10-07 00:00:00+00:00,107.4,3
2013-10-08 00:00:00+00:00,118.1,3
2013-10-09 00:00:00+00:00,122.3,3
2013-10-10 00:00:00+00:00,122.9,3
2013-10-11 00:00:00+00:00,118.6,3
2013-10-12 00:00:00+00:00,94.3,3
2013-10-13 00:00:00+00:00,81.1,3
2013-10-14 00:00:00+00:00,76.4,3
2013-10-15 00:00:00+00:00,87.8,3
2013-10-16 00:00:00+00:00,91.7,3
2013-10-17 00:00:00+00:00,85.4,3
2013-10-18 00:00:00+00:00,81.7,3
2013-10-19 00:00:00+00:00,75.6,3
2013-10-20 00:00:00+00:00,73.0,3
2013-10-21 00:00:00+00:00,83.9,3
2013-10-22 00:00:00+00:00,93.2,3
2013-10-23 00:00:00+00:00,108.0,3
2013-10-24 00:00:00+00:00,135.2,3
2013-10-25 00:00:00+00:00,153.2,3
2013-10-26 00:00:00+00:00,151.3,3
2013-10-27 00:00:00+00:00,151.4,3
2013-10-28 00:00:00+00:00,191.8,3
2013-10-29 00:00:00+00:00,192.5,3
2013-10-30 00:00:00+00:00,163.0,3
2013-10-31 00:00:00+00:00,156.1,3
2013-11-01 00:00:00+00:00,155.3,3
2013-11-02 00:00:00+00:00,150.7,3
2013-11-03 00:00:00+00:00,154.3,3
2013-11-04 00:00:00+00:00,166.5,3
2013-11-05 00:00:00+00:00,165.5,3
2013-11-06 00:00:00+00:00,161.4,3
2013-11-07 00:00:00+00:00,156.8,3
2013-11-08 00:00:00+00:00,154.1,3
2013-11-09 00:00:00+00:00,150.4,3
2013-11-10 00:00:00+00:00,150.8,3
2013-11-11 00:00:00+00:00,147.5,3
2013-11-12 00:00:00+00:00,144.0,3
2013-11-13 00:00:00+00:00,141.8,3
2013-11-14 00:00:00+00:00,142.5,3
2013-11-15 00:00:00+00:00,139.4,3
2013-11-16 00:00:00+00:00,119.9,3
2013-11-17 00:00:00+00:00,105.0,3
2013-11-18 00:00:00+00:00,103.7,3
2013-11-19 00:00:00+00:00,116.1,3
2013-11-20 00:00:00+00:00,119.7,3
2013-11-21 00:00:00+00:00,121.0,3
2013-11-22 00:00:00+00:00,118.9,3
2013-11-23 00:00:00+00:00,109.2,3
2013-11-24 00:00:00+00:00,104.6,3
2013-11-25 00:00:00+00:00,105.6,3
2013-11-26 00:00:00+00:00,115.1,3
2013-11-27 00:00:00+00:00,116.6,3
2013-11-28 00:00:00+00:00,106.6,3
2013-11-29 00:00:00+00:00,102.6,3
2013-11-30 00:00:00+00:00,100.7,3
2013-12-01 00:00:00+00:00,101.0,3
2013-12-02 00:00:00+00:00,102.1,3
2013-12-03 00:00:00+00:00,111.8,3
2013-12-04 00:00:00+00:00,115.7,3
2013-12-05 00:00:00+00:00,119.1,3
2013-12-06 00:00:00+00:00,118.0,3
2013-12-07 00:00:00+00:00,108.8,3
2013-12-08 00:00:00+00:00,103.8,3
2013-12-09 00:00:00+00:00,103.0,3
2013-12-10 00:00:00+00:00,107.8,3
2013-12-11 00:00:00+00:00,109.2,3
2013-12-12 00:00:00+00:00,110.0,3
2013-12-13 00:00:00+00:00,109.0,3
2013-12-14 00:00:00+00:00,106.9,3
2013-12-15 00:00:00+00:00,108.2,3
2013-12-16 00:00:00+00:00,112.5,3
2013-12-17 00:00:00+00:00,125.0,3
2013-12-18 00:00:00+00:00,143.0,3
2013-12-19 00:00:00+00:00,151.2,3
2013-12-20 00:00:00+00:00,157.9,3
2013-12-21 00:00:00+00:00,151.4,3
2013-12-22 00:00:00+00:00,159.8,3
2013-12-23 00:00:00+00:00,165.5,3
2013-12-24 00:00:00+00:00,227.4,3
2013-12-25 00:00:00+00:00,330.8,3
2013-12-26 00:00:00+00:00,331.7,3
2013-12-27 00:00:00+00:00,255.8,3
2013-12-28 00:00:00+00:00,249.5,3
2013-12-29 00:00:00+00:00,231.9,3
2013-12-30 00:00:00+00:00,219.8,3
2013-12-31 00:00:00+00:00,232.3,3
2014-01-01 00:00:00+00:00,253.4,3
2014-01-02 00:00:00+00:00,273.3,3
2014-01-03 00:00:00+00:00,344.0,3
2014-01-04 00:00:00+00:00,405.0,3
2014-01-05 00:00:00+00:00,409.0,3
2014-01-06 00:00:00+00:00,358.5,3
2014-01-07 00:00:00+00:00,325.6,3
2014-01-08 00:00:00+00:00,294.0,3
2014-01-09 00:00:00+00:00,255.0,3
2014-01-10 00:00:00+00:00,212.0,3
2014-01-11 00:00:00+00:00,192.5,3
2014-01-12 00:00:00+00:00,182.7,3
2014-01-13 00:00:00+00:00,176.0,3
2014-01-14 00:00:00+00:00,171.5,3
2014-01-15 00:00:00+00:00,167.4,3
2014-01-16 00:00:00+00:00,167.8,3
2014-01-17 00:00:00+00:00,167.9,3
2014-01-18 00:00:00+00:00,165.6,3
2014-01-19 00:00:00+00:00,162.1,3
2014-01-20 00:00:00+00:00,157.3,3
2014-01-21 00:00:00+00:00,154.9,3
2014-01-22 00:00:00+00:00,153.0,3
2014-01-23 00:00:00+00:00,151.4,3
2014-01-24 00:00:00+00:00,148.0,3
2014-01-25 00:00:00+00:00,133.2,3
2014-01-26 00:00:00+00:00,124.6,3
2014-01-27 00:00:00+00:00,123.1,3
2014-01-28 00:00:00+00:00,136.4,3
2014-01-29 00:00:00+00:00,142.5,3
2014-01-30 00:00:00+00:00,146.0,3
2014-01-31 00:00:00+00:00,147.6,3
2014-02-01 00:00:00+00:00,149.3,3
2014-02-02 00:00:00+00:00,154.3,3
2014-02-03 00:00:00+00:00,163.7,3
2014-02-04 00:00:00+00:00,170.3,3
2014-02-05 00:00:00+00:00,177.9,3
2014-02-06 00:00:00+00:00,184.2,3
2014-02-07 00:00:00+00:00,193.6,3
2014-02-08 00:00:00+00:00,198.5,3
2014-02-09 00:00:00+00:00,229.4,3
2014-02-10 00:00:00+00:00,272.6,3
2014-02-11 00:00:00+00:00,255.0,3
2014-02-12 00:00:00+00:00,227.5,3
2014-02-13 00:00:00+00:00,230.4,3
2014-02-14 00:00:00+00:00,263.2,3
2014-02-15 00:00:00+00:00,301.7,3
2014-02-16 00:00:00+00:00,361.0,3
2014-02-17 00:00:00+00:00,351.3,3
2014-02-18 00:00:00+00:00,302.6,3
2014-02-19 00:00:00+00:00,260.0,3
2014-02-20 00:00:00+00:00,229.9,3
2014-02-21 00:00:00+00:00,219.0,3
2014-02-22 00:00:00+00:00,221.2,3
2014-02-23 00:00:00+00:00,226.2,3
2014-02-24 00:00:00+00:00,247.7,3
2014-02-25 00:00:00+00:00,291.6,3
2014-02-26 00:00:00+00:00,346.8,3
2014-02-27 00:00:00+00:00,358.7,3
2014-02-28 00:00:00+00:00,358.3,3
2014-03-01 00:00:00+00:00,369.8,3
2014-03-02 00:00:00+00:00,375.3,3
2014-03-03 00:00:00+00:00,369.9,3
2014-03-04 00:00:00+00:00,309.9,3
2014-03-05 00:00:00+00:00,330.4,3
2014-03-06 00:00:00+00:00,318.8,3
2014-03-07 00:00:00+00:00,305.7,3
2014-03-08 00:00:00+00:00,339.2,3
2014-03-09 00:00:00+00:00,357.5,3
2014-03-10 00:00:00+00:00,346.5,3
2014-03-11 00:00:00+00:00,361.8,3
2014-03-12 00:00:00+00:00,351.3,3
2014-03-13 00:00:00+00:00,305.2,3
2014-03-14 00:00:00+00:00,277.9,3
2014-03-15 00:00:00+00:00,264.0,3
2014-03-16 00:00:00+00:00,250.0,3
2014-03-17 00:00:00+00:00,244.1,3
2014-03-18 00:00:00+00:00,241.0,3
2014-03-19 00:00:00+00:00,234.9,3
2014-03-20 00:00:00+00:00,236.3,3
2014-03-21 00:00:00+00:00,260.8,3
2014-03-22 00:00:00+00:00,311.9,3
2014-03-23 00:00:00+00:00,313.6,3
2014-03-24 00:00:00+00:00,289.9,3
2014-03-25 00:00:00+00:00,236.3,3
2014-03-26 00:00:00+00:00,218.1,3
2014-03-27 00:00:00+00:00,199.5,3
2014-03-28 00:00:00+00:00,195.4,3
2014-03-29 00:00:00+00:00,189.6,3
2014-03-30 00:00:00+00:00,186.4,3
2014-03-31 00:00:00+00:00,184.0,3
2014-04-01 00:00:00+00:00,182.4,3
2014-04-02 00:00:00+00:00,186.8,3
2014-04-03 00:00:00+00:00,189.2,3
2014-04-04 00:00:00+00:00,191.4,3
2014-04-05 00:00:00+00:00,193.2,3
2014-04-06 00:00:00+00:00,193.6,3
2014-04-07 00:00:00+00:00,193.8,3
2014-04-08 00:00:00+00:00,219.0,3
2014-04-09 00:00:00+00:00,292.0,3
2014-04-10 00:00:00+00:00,330.1,3
2014-04-11 00:00:00+00:00,301.0,3
2014-04-12 00:00:00+00:00,241.5,3
2014-04-13 00:00:00+00:00,240.5,3
2014-04-14 00:00:00+00:00,240.3,3
2014-04-15 00:00:00+00:00,235.7,3
2014-04-16 00:00:00+00:00,232.7,3
2014-04-17 00:00:00+00:00,210.0,3
2014-04-18 00:00:00+00:00,203.6,3
2014-04-19 00:00:00+00:00,195.7,3
2014-04-20 00:00:00+00:00,192.2,3
2014-04-21 00:00:00+00:00,189.4,3
2014-04-22 00:00:00+00:00,188.3,3
